Identifiant;Date (AAAA/MM/JJ);Heure;Nom;Région épicentrale;Choc;X RGF93/L93;Y RGF93/L93;Latitude en WGS 84;Longitude en WGS 84;Intensité épicentrale;Qualité intensité épicentrale
640233;1853/07/11;1 h 24 min;PAYS BASQUE (ST-JEAN-DE-LUZ);PYRENEES OCCIDENTALES;;323223.26;6264897.69;43.38;-1.65;5;INCERTAINE
1120136;1853/08/11;11 h 16 min;JURA SUISSE (SOLOTHURN);SUISSE;;1042901.99;6689442.72;47.22;7.53;6.5;INCERTAINE
730097;1853/09/03;17 h 5 min;MAURIENNE (ST-JEAN-DE-MAURIENNE);ALPES SAVOYARDES;;962564.12;6470456.72;45.28;6.35;;
640234;1853/09/29;2 h;BEARN (W. ARUDY ?);PYRENEES OCCIDENTALES;;436795.96;6231397.99;43.13;-0.23;;
1120227;1853/10/03;21 h;BAS-VALAIS (MONTHEY);SUISSE;;997683.63;6581377.51;46.27;6.87;;INFORMATION ISOLÉE
1120228;1853/12/04;22 h;BAS-VALAIS (MONTHEY);SUISSE;;1000613.27;6574109.25;46.20;6.90;5;INFORMATION ISOLÉE
1120229;1853/12/05;6 h;BAS-VALAIS (MONTHEY);SUISSE;;1014062.63;6587762.39;46.32;7.08;;
440029;1853/12/21;19 h 3 min;COTE VENDEENNE (W. LES SABLES D'OLONNE);PAYS NANTAIS ET VENDEEN;;297675.37;6613379.67;46.50;-2.25;5.5;ARBITRAIRE
310013;1854/01;;HAUT-COMMINGES (FOS);PYRENEES CENTRALES;;514608.52;6199018.35;42.87;0.73;;
560006;1854/02/03;7 h 15 min;VANNETAIS (AURAY ?);BRETAGNE;;239349.61;6753089.78;47.72;-3.15;4.5;INCERTAINE
1140052;1854/03/19;22 h 30 min;NAVARRE (TOLOSA);ESPAGNE;;305232.62;6258559.04;43.32;-1.87;6;INCERTAINE
630041;1854/04/30;23 h;COMBRAILLE (N-E. MONTAIGUT);AUVERGNE;;688436.77;6568545.90;46.22;2.85;5;INCERTAINE
1120135;1854/05/25;3 h 27 min;JURA SUISSE (LA CHAUX-DE-FONDS);SUISSE;GROUPE DE SECOUSSES D UN ESSAIM;1002972.38;6679867.14;47.15;7.00;;INFORMATION ISOLÉE
740030;1854/07/11;19 h 30 min;MASSIF DU MONT-BLANC (ST-GERVAIS-LES-B.);ALPES SAVOYARDES;;988060.13;6540149.39;45.90;6.72;;
650085;1854/07/19;22 h;LAVEDAN (ARGELES-GAZOST);PYRENEES CENTRALES;PRECURSEUR;451282.88;6219694.08;43.03;-0.05;;
650086;1854/07/20;2 h 30 min;LAVEDAN (ARGELES-GAZOST);PYRENEES CENTRALES;PRECURSEUR;451282.88;6219694.08;43.03;-0.05;;
650087;1854/07/20;2 h 45 min;LAVEDAN (ARGELES-GAZOST);PYRENEES CENTRALES;;451282.88;6219694.08;43.03;-0.05;7.5;SURE
650088;1854/07/20;3 h;LAVEDAN (ARGELES-GAZOST);PYRENEES CENTRALES;GROUPE DE SECOUSSES D UN ESSAIM;446916.68;6212445.85;42.97;-0.10;;
650089;1854/07/20;14 h;LAVEDAN (ARGELES-GAZOST);PYRENEES CENTRALES;REPLIQUE;447062.16;6216149.41;43.00;-0.10;;
650090;1854/07/20;17 h;LAVEDAN (ARGELES-GAZOST);PYRENEES CENTRALES;REPLIQUE;451282.88;6219694.08;43.03;-0.05;;
650091;1854/07/20;21 h;LAVEDAN (ARGELES-GAZOST);PYRENEES CENTRALES;REPLIQUE;460241.57;6204517.86;42.90;0.07;;
650092;1854/07/20;23 h 15 min;LAVEDAN (ARGELES-GAZOST);PYRENEES CENTRALES;REPLIQUE;451282.88;6219694.08;43.03;-0.05;5.5;ARBITRAIRE
650093;1854/07/21;3 h;LAVEDAN (ARGELES-GAZOST);PYRENEES CENTRALES;REPLIQUE;451282.88;6219694.08;43.03;-0.05;4.5;ARBITRAIRE
650094;1854/07/22;7 h;LAVEDAN (ARGELES-GAZOST);PYRENEES CENTRALES;REPLIQUE;451282.88;6219694.08;43.03;-0.05;;
650095;1854/07/23;13 h;LAVEDAN (ARGELES-GAZOST);PYRENEES CENTRALES;REPLIQUE;451282.88;6219694.08;43.03;-0.05;;
650415;1854/07/25;;LAVEDAN (ARGELES-GAZOST);PYRENEES CENTRALES;GROUPE DE SECOUSSES D UN ESSAIM;;;;;;
870016;1854/07/31;21 h;PLATEAU DU LIMOUSIN (S. BOISSEUIL ?);LIMOUSIN;;574473.31;6525399.71;45.82;1.38;4.5;INCERTAINE
650096;1854/09/14;1 h 30 min;LAVEDAN (ARGELES-GAZOST);PYRENEES CENTRALES;REPLIQUE;451282.88;6219694.08;43.03;-0.05;;
1130526;1854/11/14;3 h;PIEMONT (CUNEO);ITALIE;;1060957.95;6375286.13;44.38;7.53;;INFORMATION ISOLÉE
650097;1854/11/19;6 h;LAVEDAN (ARGELES-GAZOST);PYRENEES CENTRALES;REPLIQUE;451282.88;6219694.08;43.03;-0.05;4;INCERTAINE
1130492;1854/12/28;23 h 45 min;RIVIERA DI PONENTE (SAN REMO);ITALIE;PRECURSEUR;1090574.41;6304699.43;43.73;7.85;;
1130015;1854/12/29;3 h;RIVIERA DI PONENTE (SAN REMO);ITALIE;PRECURSEUR;1090574.41;6304699.43;43.73;7.85;;
1130016;1854/12/29;3 h 10 min;RIVIERA DI PONENTE (SAN REMO);ITALIE;;1082976.56;6296814.51;43.67;7.75;7.5;INCERTAINE
1130493;1854/12/29;1 h;RIVIERA DI PONENTE (SAN REMO);ITALIE;PRECURSEUR;1043847.06;6298288.46;43.70;7.27;4.5;INFORMATION ISOLÉE
1130494;1854/12/29;3 h 30 min;RIVIERA DI PONENTE (SAN REMO);ITALIE;REPLIQUE;1090574.41;6304699.43;43.73;7.85;;
1130495;1854/12/29;21 h;RIVIERA DI PONENTE (SAN REMO);ITALIE;REPLIQUE;1104256.93;6322258.28;43.88;8.03;;INFORMATION ISOLÉE
1130496;1854/12/31;8 h 30 min;RIVIERA DI PONENTE (SAN REMO);ITALIE;REPLIQUE;1083424.81;6311685.85;43.80;7.77;;INFORMATION ISOLÉE
1120007;1855/01/05;4 h 50 min;BAS-VALAIS (MARTIGNY ?);SUISSE;;1010351.22;6559772.44;46.07;7.02;;
1130017;1855/01/05;7 h;RIVIERA DI PONENTE (SAN REMO);ITALIE;REPLIQUE;1043847.06;6298288.46;43.70;7.27;2.5;INFORMATION ISOLÉE
1130018;1855/01/05;8 h 30 min;RIVIERA DI PONENTE (SAN REMO);ITALIE;REPLIQUE;1043847.06;6298288.46;43.70;7.27;2.5;INFORMATION ISOLÉE
650098;1855/01/22;18 h;LAVEDAN (CAUTERETS);PYRENEES CENTRALES;;445191.03;6203239.95;42.88;-0.12;5;INFORMATION ISOLÉE
1130020;1855/02/05;14 h 15 min;MEDITERRANEE (S-W NICE ?);ALPES MARITIMES;;1037824.19;6284981.27;43.58;7.18;4;INCERTAINE
1130021;1855/02/06;15 h 30 min;COTE D'AZUR (NICE ?);ALPES MARITIMES;;1043847.06;6298288.46;43.70;7.27;;
730098;1855/02/13;10 h 27 min;TARENTAISE (MOUTIERS);ALPES SAVOYARDES;GROUPE DE SECOUSSES D UN ESSAIM;973575.05;6487608.68;45.43;6.50;6;INCERTAINE
570024;1855/03/12;16 h 15 min;BASSIN SARROIS (ALBESTROFF);LORRAINE;;981961.13;6877248.11;48.93;6.85;5;INFORMATION ISOLÉE
210016;1855/03/13;22 h 50 min;PLAINE DE HAUTE-BOURGOGNE (FONTAINE-FRANC.);BOURGOGNE;;878032.44;6717441.90;47.53;5.37;4;INFORMATION ISOLÉE
650099;1855/03/14;8 h 40 min;BEARN (ASSON ?);PYRENEES OCCIDENTALES;;458075.16;6219435.18;43.03;0.03;;
300024;1855/04;;COSTIERE (ST-GENIES-DE-COMOLAS);CEVENNES;;837515.45;6331235.39;44.07;4.72;;INFORMATION ISOLÉE
300008;1855/05/12;22 h 20 min;COSTIERE (ST-GENIES-DE-COMOLAS);CEVENNES;;841685.81;6323918.21;44.00;4.77;5;ARBITRAIRE
1150041;1855/05/30;15 h;CORNWALL (PENZANCE);GRANDE-BRETAGNE;;89031.26;7035154.84;50.12;-5.55;5;INFORMATION ISOLÉE
1130022;1855/06/01;3 h;COTE D'AZUR (NICE ?);ALPES MARITIMES;;1043847.06;6298288.46;43.70;7.27;;
1130023;1855/06/15;;COTE D'AZUR (NICE ?);ALPES MARITIMES;;1043847.06;6298288.46;43.70;7.27;;
1130024;1855/06/17;10 h 30 min;COTE D'AZUR (NICE ?);ALPES MARITIMES;;1043847.06;6298288.46;43.70;7.27;;
1130025;1855/06/20;22 h;COTE D'AZUR (NICE ?);ALPES MARITIMES;;1043847.06;6298288.46;43.70;7.27;;
1130026;1855/06/22;10 h 30 min;COTE D'AZUR (NICE ?);ALPES MARITIMES;;1043847.06;6298288.46;43.70;7.27;;
1130027;1855/06/23;10 h;COTE D'AZUR (NICE ?);ALPES MARITIMES;;1043847.06;6298288.46;43.70;7.27;;
1130028;1855/06/24;10 h;COTE D'AZUR (NICE ?);ALPES MARITIMES;;1043847.06;6298288.46;43.70;7.27;;
1130029;1855/06/26;10 h;COTE D'AZUR (NICE ?);ALPES MARITIMES;;1043847.06;6298288.46;43.70;7.27;;
1130030;1855/06/30;10 h;COTE D'AZUR (NICE ?);ALPES MARITIMES;;1043847.06;6298288.46;43.70;7.27;;
1130031;1855/07/03;10 h;COTE D'AZUR (NICE ?);ALPES MARITIMES;;1043847.06;6298288.46;43.70;7.27;;
1130032;1855/07/05;22 h 30 min;COTE D'AZUR (NICE ?);ALPES MARITIMES;;1043847.06;6298288.46;43.70;7.27;;
230002;1855/07/06;17 h 45 min;HAUTE-MARCHE (GUERET);LIMOUSIN;;612556.67;6563609.88;46.17;1.87;;
1130033;1855/07/06;10 h;COTE D'AZUR (NICE ?);ALPES MARITIMES;;1043847.06;6298288.46;43.70;7.27;;
120010;1855/07/25;3 h;LEVEZOU (N. MILLAU);QUERCY-ROUERGUE;;700000.00;6348257.63;44.23;3.00;;
440030;1855/07/25;23 h 55 min;ESTUAIRE DE LA LOIRE (PAIMBOEUF);PAYS NANTAIS ET VENDEEN;;319798.34;6699123.78;47.28;-2.03;3;INFORMATION ISOLÉE
1120008;1855/07/25;12 h 50 min;VALAIS (VISP);SUISSE;;1076093.21;6582018.91;46.23;7.88;9;SURE
1120009;1855/07/26;10 h;VALAIS (VISP);SUISSE;REPLIQUE;1075635.64;6589408.27;46.30;7.88;8;ASSEZ SURE
1120010;1855/07/26;14 h;VALAIS (VISP);SUISSE;REPLIQUE;1075635.64;6589408.27;46.30;7.88;7.5;ARBITRAIRE
1120230;1855/07/28;10 h 53 min;VALAIS (VISP);SUISSE;REPLIQUE;1075635.64;6589408.27;46.30;7.88;7;INCERTAINE
760043;1855/08/19;6 h;ESTUAIRE DE LA SEINE (LE HAVRE);NORMANDIE;;489959.81;6939117.40;49.52;0.10;4;ASSEZ SURE
370013;1855/09/13;0 h 30 min;PLATEAU DE SAINTE-MAURE (TAUXIGNY);TOURAINE;;538565.33;6681777.68;47.22;0.87;5;INCERTAINE
1120100;1855/09/28;8 h 40 min;JURA SUISSE (NEUCHATEL);SUISSE;PRECURSEUR;998756.60;6662973.34;47.00;6.93;4;INFORMATION ISOLÉE
1120101;1855/09/28;19 h 16 min;JURA SUISSE (NEUCHATEL);SUISSE;;998756.60;6662973.34;47.00;6.93;;INFORMATION ISOLÉE
1120134;1855/10/20;4 h;JURA SUISSE (NEUCHATEL);SUISSE;;996135.47;6664696.69;47.02;6.90;;
40037;1855/11/23;15 h 15 min;HAUT-VERDON (CASTELLANE);ALPES PROVENCALES;PRECURSEUR;982707.30;6311961.93;43.85;6.52;7;INFORMATION ISOLÉE
310014;1855/12/05;18 h 48 min;HAUT-COMMINGES (NESTE-D'OUEIL);PYRENEES CENTRALES;;495412.86;6195889.26;42.83;0.50;7;ASSEZ SURE
310015;1855/12/05;18 h 52 min;HAUT-COMMINGES (NESTE-D'OUEIL);PYRENEES CENTRALES;REPLIQUE;495823.55;6208856.43;42.95;0.50;;
310016;1855/12/05;20 h 45 min;HAUT-COMMINGES (NESTE-D'OUEIL);PYRENEES CENTRALES;REPLIQUE;495823.55;6208856.43;42.95;0.50;;
310017;1855/12/05;21 h 45 min;HAUT-COMMINGES (NESTE-D'OUEIL);PYRENEES CENTRALES;REPLIQUE;495823.55;6208856.43;42.95;0.50;;
310018;1855/12/05;22 h 3 min;HAUT-COMMINGES (NESTE-D'OUEIL);PYRENEES CENTRALES;REPLIQUE;495823.55;6208856.43;42.95;0.50;;
310019;1855/12/05;22 h 33 min;HAUT-COMMINGES (NESTE-D'OUEIL);PYRENEES CENTRALES;REPLIQUE;495823.55;6208856.43;42.95;0.50;;
310031;1855/12/06;1 h;HAUT-COMMINGES (NESTE-D'OUEIL);PYRENEES CENTRALES;REPLIQUE;495412.86;6195889.26;42.83;0.50;;
40039;1855/12/12;20 h 40 min;HAUT-VERDON (CHASTEUIL);ALPES PROVENCALES;;976012.30;6311667.10;43.85;6.43;8;ASSEZ SURE
40196;1855/12/12;21 h 50 min;HAUT-VERDON (CHASTEUIL);ALPES PROVENCALES;REPLIQUE;976012.30;6311667.10;43.85;6.43;6;ARBITRAIRE
40040;1855/12/13;21 h;HAUT-VERDON (CHASTEUIL);ALPES PROVENCALES;REPLIQUE;976012.30;6311667.10;43.85;6.43;;
40197;1855/12/13;3 h 30 min;HAUT-VERDON (CHASTEUIL);ALPES PROVENCALES;REPLIQUE;976012.30;6311667.10;43.85;6.43;;
40198;1855/12/13;6 h;HAUT-VERDON (CHASTEUIL);ALPES PROVENCALES;REPLIQUE;976012.30;6311667.10;43.85;6.43;;
670137;1855/12/13;9 h 30 min;OUTRE-FORET (SELTZ);ALSACE;;1073634.49;6878736.53;48.90;8.10;;INFORMATION ISOLÉE
40199;1855/12/14;1 h 30 min;HAUT-VERDON (CHASTEUIL);ALPES PROVENCALES;REPLIQUE;976012.30;6311667.10;43.85;6.43;;
40200;1855/12/14;3 h 30 min;HAUT-VERDON (CHASTEUIL);ALPES PROVENCALES;REPLIQUE;976012.30;6311667.10;43.85;6.43;;
1120099;1856/01/07;;JURA SUISSE (LE LOCLE);SUISSE;;984490.73;6669692.23;47.07;6.75;;INFORMATION ISOLÉE
1120112;1856/02/01;7 h;JURA SUISSE (LE LOCLE ?);SUISSE;;984490.73;6669692.23;47.07;6.75;;INFORMATION ISOLÉE
1120132;1856/02/01;9 h 20 min;JURA SUISSE (SOLOTHURN ?);SUISSE;;1042901.99;6689442.72;47.22;7.53;6;INCERTAINE
1120130;1856/02/09;7 h 13 min;VALAIS (VISP);SUISSE;REPLIQUE;1075635.64;6589408.27;46.30;7.88;;
1120231;1856/04/08;9 h 35 min;JURA SUISSE (BALE);SUISSE;GROUPE DE SECOUSSES D UN ESSAIM;1045783.13;6726700.04;47.55;7.60;;INFORMATION ISOLÉE
650100;1856/04/10;2 h 20 min;BIGORRE (LOURDES);PYRENEES CENTRALES;;451569.12;6227100.97;43.10;-0.05;;
730099;1856/05/13;21 h 30 min;TARENTAISE (MOUTIERS);ALPES SAVOYARDES;PRECURSEUR;973329.01;6493155.93;45.48;6.50;;
730100;1856/05/13;21 h 58 min;TARENTAISE (MOUTIERS);ALPES SAVOYARDES;;973329.01;6493155.93;45.48;6.50;;
730101;1856/05/14;2 h;TARENTAISE (MOUTIERS);ALPES SAVOYARDES;REPLIQUE;973329.01;6493155.93;45.48;6.50;;
730102;1856/05/17;16 h 25 min;CLUSE DE CHAMBERY (MYANS);ALPES SAVOYARDES;;932791.54;6497048.12;45.53;5.98;;
1120129;1856/06/09;23 h;JURA SUISSE (NEUCHATEL);SUISSE;;1003628.54;6666925.25;47.03;7.00;;
1120128;1856/07/29;3 h 15 min;JURA SUISSE (NEUCHATEL);SUISSE;;998756.60;6662973.34;47.00;6.93;;INFORMATION ISOLÉE
1130034;1856/08/21;22 h;ALPES NICOISES (ROQUEBILLIERE ?);ALPES MARITIMES;;1045949.82;6333643.47;44.02;7.32;;
1130035;1856/08/22;12 h;ALPES NICOISES (ROQUEBILLIERE ?);ALPES MARITIMES;;1045949.82;6333643.47;44.02;7.32;;
730103;1856/10/12;1 h 30 min;BELLEDONNE ?;ALPES SAVOYARDES;;952364.49;6495966.76;45.52;6.23;;
170053;1856/11/26;22 h 30 min;SAINTONGE (SAINTES);CHARENTES;;417627.86;6523208.84;45.75;-0.63;4;INFORMATION ISOLÉE
650101;1856/12/10;;BIGORRE (LOURDES);PYRENEES CENTRALES;;461618.05;6241554.20;43.23;0.07;;
260195;1856/12/27;1 h 30 min;VERCORS (CHATEAUDOUBLE);DAUPHINE;;865803.75;6422666.06;44.88;5.10;6;ASSEZ SURE
590008;1857/01/24;7 h 3 min;CAMBRESIS (RUMILLY);FLANDRE-ARTOIS;;717899.51;7002073.19;50.12;3.25;5;SURE
690007;1857/01/25;9 h 15 min;DOMBES (MIRIBEL);BRESSE ET JURA BRESSAN;;850109.82;6525952.41;45.82;4.93;5;ASSEZ SURE
170054;1857/02/01;22 h;AUNIS (LA ROCHELLE);CHARENTES;;382314.90;6567563.62;46.13;-1.12;4;ASSEZ SURE
1120232;1857/02/05;9 h 45 min;LAC LEMAN (GENEVE);SUISSE;GROUPE DE SECOUSSES D UN ESSAIM;942763.54;6573377.76;46.22;6.15;;INFORMATION ISOLÉE
250008;1857/02/14;4 h 45 min;PAYS DE MONTBELIARD;FRANCHE-COMTE;;995898.97;6720293.52;47.52;6.93;5;SURE
1130369;1857/05/11;4 h;PIEMONT (PINEROLO);ITALIE;;1040689.28;6429775.77;44.88;7.32;;INFORMATION ISOLÉE
630042;1857/06/16;2 h 20 min;HAUTE-MARCHE (S. AUBUSSON ?);LIMOUSIN;;634217.26;6544827.92;46.00;2.15;6;ARBITRAIRE
630043;1857/06/16;11 h 28 min;MONTS-DORE (E. PONTGIBAUD);AUVERGNE;;701293.03;6529667.32;45.87;3.02;5.5;ASSEZ SURE
630044;1857/06/16;11 h 40 min;MONTS-DORE (E. PONTGIBAUD);AUVERGNE;REPLIQUE;701293.03;6529667.32;45.87;3.02;4;INCERTAINE
130138;1857/06/22;5 h;BASSE-PROVENCE (MARSEILLE);PROVENCE;;894885.72;6245646.27;43.28;5.40;3.5;INFORMATION ISOLÉE
750005;1857/06/23;5 h;PARIS;ILE-DE-FRANCE;;651094.18;6863166.15;48.87;2.33;;
1130368;1857/07/21;10 h 15 min;PIEMONT (PINEROLO);ITALIE;;1040689.28;6429775.77;44.88;7.32;;INFORMATION ISOLÉE
60053;1857/07/29;0 h 5 min;COTE D'AZUR (NICE);ALPES MARITIMES;;1043847.06;6298288.46;43.70;7.27;;
60054;1857/07/29;2 h 30 min;COTE D'AZUR (NICE);ALPES MARITIMES;REPLIQUE;1043847.06;6298288.46;43.70;7.27;;
1120233;1857/08/27;;LAC LEMAN (GENEVE);SUISSE;;942763.54;6573377.76;46.22;6.15;;INFORMATION ISOLÉE
740031;1857/12/28;5 h 19 min;GENEVOIS (CHAINE DES ARAVIS ?);ALPES SAVOYARDES;GROUPE DE SECOUSSES D UN ESSAIM;976024.60;6548857.94;45.98;6.57;;
650102;1858/01/04;7 h 15 min;BIGORRE (BAGNERES-DE-BIGORRE);PYRENEES CENTRALES;;467718.61;6222788.66;43.07;0.15;;
1120127;1858/02/05;4 h 30 min;VALAIS (VISP);SUISSE;;1075635.64;6589408.27;46.30;7.88;6;ARBITRAIRE
490049;1858/02/22;3 h;MAUGES (BEAUPREAU);ANJOU;;397308.84;6685413.82;47.20;-1.00;;
1130370;1858/03/04;23 h 28 min;PIEMONT (PINEROLO);ITALIE;;1040689.28;6429775.77;44.88;7.32;4;INFORMATION ISOLÉE
380029;1858/04/12;4 h;GRESIVAUDAN (GRENOBLE);DAUPHINE;;913329.05;6457450.46;45.18;5.72;;
1110189;1858/05/24;19 h;TAUNUS (MAYENCE);ALLEMAGNE;;1077669.89;7001654.66;50.00;8.27;6;ASSEZ SURE
900006;1858/06/17;10 h;TERRITOIRE DE BELFORT (BEAUCOURT);FRANCHE-COMTE;;994738.04;6718381.91;47.50;6.92;4.5;ASSEZ SURE
380030;1858/07/15;15 h;BELLEDONNE (URIAGE);DAUPHINE;;916332.21;6446441.70;45.08;5.75;;
200022;1858/08;;BALAGNE;CORSE;;1183442.54;6179155.62;42.55;8.88;4.5;INCERTAINE
1130527;1858/08/06;2 h 30 min;RIVIERA DI PONENTE (ONEGLIA);ITALIE;;1104256.93;6322258.28;43.88;8.03;5;INCERTAINE
640236;1858/08/19;20 h 30 min;PAYS BASQUE (ST-JEAN-LE-VIEUX);PYRENEES OCCIDENTALES;PRECURSEUR;355660.01;6238947.02;43.17;-1.23;;
640237;1858/08/19;23 h;PAYS BASQUE (ST-JEAN-LE-VIEUX);PYRENEES OCCIDENTALES;PRECURSEUR;355660.01;6238947.02;43.17;-1.23;;
1130397;1858/08/30;15 h 30 min;PIEMONT (DEMONTE);ITALIE;;1040046.49;6368556.47;44.33;7.27;6;INCERTAINE
880016;1858/09;17 h;HAUTES-VOSGES (REMIREMONT);VOSGES;;973188.31;6776671.73;48.03;6.67;3.5;INCERTAINE
880017;1858/10/16;14 h;HAUTES-VOSGES (REMIREMONT);VOSGES;;973188.31;6776671.73;48.03;6.67;5;INCERTAINE
1130528;1858/10/30;19 h 45 min;PIEMONT (PINEROLO);ITALIE;;1040689.28;6429775.77;44.88;7.32;;INFORMATION ISOLÉE
1130529;1858/10/31;5 h 15 min;PIEMONT (PINEROLO);ITALIE;;1040689.28;6429775.77;44.88;7.32;;
1130371;1858/11/01;21 h 35 min;PIEMONT (PINEROLO);ITALIE;;1040689.28;6429775.77;44.88;7.32;;INFORMATION ISOLÉE
1130398;1858/11/01;21 h 50 min;RIVIERA DI PONENTE (ONEGLIA);ITALIE;;1104256.93;6322258.28;43.88;8.03;;INFORMATION ISOLÉE
1130372;1858/11/05;21 h 36 min;PIEMONT (PINEROLO);ITALIE;;1040689.28;6429775.77;44.88;7.32;;INFORMATION ISOLÉE
640238;1858/11/29;13 h;PAYS BASQUE (ST-JEAN-LE-VIEUX);PYRENEES OCCIDENTALES;;360979.83;6236808.18;43.15;-1.17;6.5;ASSEZ SURE
640239;1858/11/29;20 h;PAYS BASQUE (ST-JEAN-LE-VIEUX);PYRENEES OCCIDENTALES;REPLIQUE;358368.76;6238802.23;43.17;-1.20;;
640240;1858/12/14;2 h;PAYS BASQUE (ST-JEAN-LE-VIEUX);PYRENEES OCCIDENTALES;REPLIQUE;358368.76;6238802.23;43.17;-1.20;5;INFORMATION ISOLÉE
640241;1858/12/16;;PAYS BASQUE (ST-JEAN-LE-VIEUX);PYRENEES OCCIDENTALES;GROUPE DE SECOUSSES D UN ESSAIM;358368.76;6238802.23;43.17;-1.20;;
840051;1858/12/17;8 h 30 min;BASSE-DURANCE (MIRABEAU);VAUCLUSE;;913625.09;6292581.45;43.70;5.65;6;INFORMATION ISOLÉE
640242;1858/12/20;;PAYS BASQUE (ST-JEAN-LE-VIEUX);PYRENEES OCCIDENTALES;REPLIQUE;358368.76;6238802.23;43.17;-1.20;;
640243;1858/12/26;;PAYS BASQUE (ST-JEAN-LE-VIEUX);PYRENEES OCCIDENTALES;REPLIQUE;358368.76;6238802.23;43.17;-1.20;;
640244;1858/12/27;;PAYS BASQUE (ST-JEAN-LE-VIEUX);PYRENEES OCCIDENTALES;REPLIQUE;358368.76;6238802.23;43.17;-1.20;;
730218;1858/12/28;6 h 30 min;CLUSE DE CHAMBERY (CHAMBERY);ALPES SAVOYARDES;;927455.23;6500553.09;45.57;5.92;;INFORMATION ISOLÉE
640245;1858/12/30;;PAYS BASQUE (ST-JEAN-LE-VIEUX);PYRENEES OCCIDENTALES;GROUPE DE SECOUSSES D UN ESSAIM;358368.76;6238802.23;43.17;-1.20;;
640246;1858/12/31;;PAYS BASQUE (ST-JEAN-LE-VIEUX);PYRENEES OCCIDENTALES;REPLIQUE;358368.76;6238802.23;43.17;-1.20;;
640247;1859/01/13;19 h;PAYS BASQUE (ST-JEAN-LE-VIEUX);PYRENEES OCCIDENTALES;REPLIQUE;355660.01;6238947.02;43.17;-1.23;;
490050;1859/02/14;18 h 30 min;SAUMUROIS (SAUMUR);ANJOU;;466779.62;6686002.01;47.23;-0.08;4;INCERTAINE
680049;1859/02/25;15 h;FORET NOIRE (ZELL);ALLEMAGNE;;1043457.50;6745112.51;47.72;7.58;;
640248;1859/03/05;10 h 45 min;PAYS BASQUE (ST-JEAN-LE-VIEUX);PYRENEES OCCIDENTALES;REPLIQUE;358368.76;6238802.23;43.17;-1.20;5;INFORMATION ISOLÉE
880018;1859/04/06;22 h 45 min;HAUTES-VOSGES (W. PLOMBIERES);VOSGES;;946041.01;6771765.71;48.00;6.30;5;ARBITRAIRE
430013;1859/05/13;20 h 15 min;VELAY (MONISTROL-SUR-LOIRE);AUVERGNE;GROUPE DE SECOUSSES D UN ESSAIM;791464.38;6465561.92;45.28;4.17;5;INCERTAINE
60056;1859/06/21;13 h;COTE D'AZUR (MENTON);ALPES MARITIMES;;1063655.31;6304956.42;43.75;7.52;;
640249;1859/07;;PAYS BASQUE (ST-JEAN-LE-VIEUX);PYRENEES OCCIDENTALES;GROUPE DE SECOUSSES D UN ESSAIM;355660.01;6238947.02;43.17;-1.23;;
840083;1859/07/02;3 h;BASSE-DURANCE (MIRABEAU);VAUCLUSE;;913625.09;6292581.45;43.70;5.65;4;INFORMATION ISOLÉE
1150040;1859/10/21;18 h 45 min;CORNWALL (PENZANCE);GRANDE-BRETAGNE;;107802.62;7042477.03;50.20;-5.30;;
690008;1859/10/25;23 h;COTE BEAUJOLAISE (VILLEFRANCHE/SAONE);FOREZ-LYONNAIS;GROUPE DE SECOUSSES D UN ESSAIM;832887.69;6544067.55;45.98;4.72;4;INFORMATION ISOLÉE
650103;1859/11/19;23 h 55 min;BIGORRE (ARREAU);PYRENEES CENTRALES;;484752.72;6203653.52;42.90;0.37;;
260061;1859/12/06;15 h 45 min;TRICASTIN (DONZERE);DAUPHINE;;836589.67;6373812.51;44.45;4.72;;
1150039;1860/01/13;22 h 30 min;CORNWALL (PENZANCE);GRANDE-BRETAGNE;;127516.32;7047895.22;50.27;-5.03;;
640461;1860/01/30;2 h 45 min;PAYS BASQUE (ST-JEAN-PIED-DE-PORT);PYRENEES OCCIDENTALES;;347330.79;6235687.82;43.13;-1.33;5;INCERTAINE
560008;1860/03/24;4 h;ILE DE BELLE-ILE;BRETAGNE;;234781.35;6710731.24;47.33;-3.17;5;ASSEZ SURE
650104;1860/09;;BIGORRE (BAGNERES-DE-BIGORRE);PYRENEES CENTRALES;;467718.61;6222788.66;43.07;0.15;;
1150124;1860/09/03;15 h 6 min;KENT (SEVENOAKS);GRANDE-BRETAGNE;;518219.92;7136913.51;51.30;0.40;5;INCERTAINE
500029;1860/09/09;17 h 30 min;COTENTIN (CHERBOURG);NORMANDIE;;365405.79;6959916.31;49.65;-1.63;;
30033;1860/09/14;;BOCAGE BOURBONNAIS (BUXIERES-LES-MINES);BOURBONNAIS;;697442.14;6596298.73;46.47;2.97;;
140017;1861/02/05;19 h 30 min;BOCAGE NORMAND (VILLERS-BOCAGE);NORMANDIE;;441077.40;6900290.68;49.15;-0.55;;
140018;1861/02/07;3 h;BOCAGE NORMAND (VILLERS-BOCAGE);NORMANDIE;REPLIQUE;441077.40;6900290.68;49.15;-0.55;;
150016;1861/02/25;14 h;MARGERIDE (SOULAGES);AUVERGNE;;720981.90;6442709.68;45.08;3.27;4.5;INFORMATION ISOLÉE
1130530;1861/03/04;23 h;RIVIERA DI PONENTE (VINTIMILLE ?);ITALIE;;1080302.87;6318919.50;43.87;7.73;;
